lng,lat,time,count
12959750,4827750,20151224183000 ,14
12960250,4827350,20151224183000 ,80
12959750,4826850,20151224183000 ,591
12959650,4827250,20151224183000 ,70
12959950,4827150,20151224183000 ,45
12959550,4827450,20151224183000 ,14
12959950,4826850,20151224183000 ,130
12960150,4827650,20151224183000 ,5
12959750,4826550,20151224183000 ,106
12960350,4827350,20151224183000 ,111
12959550,4826850,20151224183000 ,54
12959250,4827250,20151224183000 ,29
12959950,4827750,20151224183000 ,8
12960150,4827050,20151224183000 ,54
12959850,4827550,20151224183000 ,15
12960350,4826850,20151224183000 ,84
12959350,4827650,20151224183000 ,8
12960450,4827050,20151224183000 ,158
12960050,4826950,20151224183000 ,124
12959950,4827550,20151224183000 ,15
12959850,4827750,20151224183000 ,19
12960050,4826650,20151224183000 ,54
12959450,4826850,20151224183000 ,126
12959950,4827050,20151224183000 ,12
12959850,4826650,20151224183000 ,17
12959350,4827150,20151224183000 ,10
12959350,4827550,20151224183000 ,32
12959450,4827250,20151224183000 ,26
12960150,4827350,20151224183000 ,125
12959950,4827850,20151224183000 ,2
12960250,4826950,20151224183000 ,148
12959350,4826850,20151224183000 ,82
12959450,4826950,20151224183000 ,52
12959550,4827650,20151224183000 ,20
12959850,4827250,20151224183000 ,30
12959450,4826750,20151224183000 ,99
12960350,4827450,20151224183000 ,35
12959650,4827650,20151224183000 ,63
12959450,4826650,20151224183000 ,124
12959450,4827450,20151224183000 ,4
12959550,4827350,20151224183000 ,62
12959850,4826850,20151224183000 ,217
12960050,4827650,20151224183000 ,7
12959750,4827550,20151224183000 ,25
12960050,4826550,20151224183000 ,18
12960150,4827450,20151224183000 ,16
12959850,4827150,20151224183000 ,56
12959350,4827050,20151224183000 ,55
12959750,4827250,20151224183000 ,122
12959350,4827350,20151224183000 ,53
12959550,4826950,20151224183000 ,44
12959750,4827050,20151224183000 ,222
12959950,4827250,20151224183000 ,52
12959450,4827350,20151224183000 ,67
12959950,4826650,20151224183000 ,72
12960050,4827250,20151224183000 ,39
12960450,4827450,20151224183000 ,24
12959650,4827450,20151224183000 ,76
12959750,4826950,20151224183000 ,443
12960150,4827250,20151224183000 ,44
12960050,4827150,20151224183000 ,41
12959250,4826950,20151224183000 ,64
12960350,4827150,20151224190000 ,131
12959750,4827050,20151224190000 ,234
12959850,4827650,20151224190000 ,28
12960050,4827750,20151224190000 ,10
12959250,4826950,20151224190000 ,69
12960150,4827350,20151224190000 ,90
12960350,4827250,20151224190000 ,52
12959650,4826850,20151224190000 ,180
12960050,4827450,20151224190000 ,13
12959650,4827050,20151224190000 ,110
12959750,4827750,20151224190000 ,53
12959750,4826650,20151224190000 ,148
12959250,4826850,20151224190000 ,84
12959650,4826650,20151224190000 ,518
12959650,4827350,20151224190000 ,183
12959350,4827150,20151224190000 ,17
12960050,4826550,20151224190000 ,9
12959750,4826850,20151224190000 ,601
12959750,4827350,20151224190000 ,100
12960050,4827250,20151224190000 ,44
12960050,4826750,20151224190000 ,42
12959950,4827250,20151224190000 ,49
12960250,4827150,20151224190000 ,80
12960350,4827450,20151224190000 ,39
12959850,4827050,20151224190000 ,45
12959650,4827150,20151224190000 ,116
12959850,4827250,20151224190000 ,33
12959950,4827450,20151224190000 ,9
12959250,4827450,20151224190000 ,16
12959550,4827550,20151224190000 ,11
12960050,4827650,20151224190000 ,8
12960450,4827450,20151224190000 ,23
12959950,4827150,20151224190000 ,54
12960150,4827450,20151224190000 ,10
12960350,4826750,20151224190000 ,3
12959950,4826750,20151224190000 ,137
12959950,4827750,20151224190000 ,13
12959750,4827550,20151224190000 ,24
12959250,4827350,20151224190000 ,51
12959450,4827350,20151224190000 ,77
12959450,4827550,20151224190000 ,11
12959650,4826950,20151224190000 ,270
12959250,4827050,20151224190000 ,66
12959450,4826550,20151224190000 ,7
12959650,4827750,20151224190000 ,111
12959850,4826850,20151224190000 ,255
12960250,4827250,20151224190000 ,55
12960150,4827650,20151224190000 ,2
12960250,4826750,20151224190000 ,28
12959250,4827150,20151224190000 ,35
12959650,4826750,20151224190000 ,145
12959550,4827350,20151224190000 ,59
12960250,4826950,20151224190000 ,150
12960450,4827350,20151224190000 ,119
12959950,4826550,20151224190000 ,17
12959550,4827750,20151224190000 ,47
12960050,4827350,20151224190000 ,119
12959450,4827450,20151224190000 ,3
12959550,4827150,20151224190000 ,2
12959750,4827450,20151224190000 ,48
12960350,4827050,20151224190000 ,51
12960450,4826950,20151224190000 ,27
12960350,4827350,20151224190000 ,112
12959150,4827250,20151224190000 ,25
12959450,4827250,20151224190000 ,20
12959850,4827450,20151224190000 ,31
12959350,4827050,20151224190000 ,51
12959450,4827150,20151224190000 ,26
12959550,4827650,20151224190000 ,19
12959850,4827550,20151224190000 ,13
12959350,4827550,20151224190000 ,31
12959350,4827350,20151224190000 ,43
12959950,4827550,20151224190000 ,11
12960250,4827350,20151224190000 ,104
12959550,4827850,20151224190000 ,2
12959550,4826950,20151224190000 ,42
12959350,4826850,20151224190000 ,74
12959350,4827250,20151224190000 ,18
12959450,4826950,20151224190000 ,57
12959850,4827750,20151224190000 ,18
12960150,4827250,20151224190000 ,45
12960250,4827050,20151224190000 ,48
12960150,4826650,20151224190000 ,31
12960150,4827550,20151224190000 ,11
12960350,4826850,20151224190000 ,82
12959850,4827150,20151224190000 ,44
12960250,4826850,20151224190000 ,62
12959150,4826850,20151224190000 ,1
12959150,4827350,20151224190000 ,30
12959750,4827850,20151224190000 ,24
12959450,4827050,20151224190000 ,35
12959650,4827650,20151224190000 ,71
12960050,4827550,20151224190000 ,4
12959450,4826750,20151224190000 ,92
12959650,4826550,20151224190000 ,54
12960350,4827550,20151224190000 ,23
12959950,4827850,20151224190000 ,3
12960050,4826650,20151224190000 ,47
12959650,4827450,20151224190000 ,91
12960150,4827750,20151224190000 ,3
12960150,4826750,20151224190000 ,25
12959150,4826950,20151224190000 ,31
12959450,4826650,20151224190000 ,114
12959550,4827450,20151224190000 ,13
12959650,4827250,20151224190000 ,85
12960250,4827450,20151224190000 ,46
12959350,4826950,20151224190000 ,84
12959750,4827250,20151224190000 ,115
12959550,4826850,20151224190000 ,70
12959950,4826950,20151224190000 ,117
12959950,4827350,20151224190000 ,85
12959650,4827850,20151224190000 ,22
12959550,4826750,20151224190000 ,22
12959950,4826850,20151224190000 ,111
12959750,4826750,20151224190000 ,548
12959650,4827550,20151224190000 ,60
12960250,4826650,20151224190000 ,9
12959450,4826850,20151224190000 ,145
12960250,4827650,20151224190000 ,12
12959150,4827150,20151224190000 ,9
12959750,4826550,20151224190000 ,137
12959750,4826950,20151224190000 ,485
12959250,4827550,20151224190000 ,7
12959850,4826950,20151224190000 ,196
12959950,4827650,20151224190000 ,18
12960050,4827150,20151224190000 ,54
12959950,4826650,20151224190000 ,59
12960350,4826950,20151224190000 ,70
12960450,4827250,20151224190000 ,73
12959150,4827050,20151224190000 ,20
12959850,4827350,20151224190000 ,83
12960050,4827050,20151224190000 ,61
12959950,4827050,20151224190000 ,15
12960150,4826950,20151224190000 ,94
12959450,4827750,20151224190000 ,22
12959550,4826550,20151224190000 ,48
12959850,4826650,20151224190000 ,26
12960050,4826850,20151224190000 ,42
12960150,4827150,20151224190000 ,40
12960050,4826950,20151224190000 ,100
12959850,4827850,20151224190000 ,17
12959850,4826750,20151224190000 ,161
12959250,4827250,20151224190000 ,29
12960150,4827050,20151224190000 ,46
12959750,4827150,20151224190000 ,144
12959350,4827450,20151224190000 ,19
12960450,4827150,20151224190000 ,263
12960250,4827550,20151224190000 ,34
12959550,4827050,20151224190000 ,24
12960150,4826850,20151224190000 ,21
12959350,4826750,20151224190000 ,10
12959550,4826650,20151224190000 ,436
12960450,4827050,20151224190000 ,158
12959850,4826550,20151224190000 ,7
12959450,4827650,20151224190000 ,17
12959350,4827650,20151224190000 ,12
12959750,4827650,20151224190000 ,57
12960150,4827650,20151224193000 ,1
12960250,4827250,20151224193000 ,58
12959850,4827850,20151224193000 ,24
12960250,4827450,20151224193000 ,35
12959550,4827850,20151224193000 ,2
12959450,4827050,20151224193000 ,33
12959950,4826750,20151224193000 ,136
12960350,4827550,20151224193000 ,19
12959750,4827650,20151224193000 ,59
12960250,4826750,20151224193000 ,31
12959450,4827750,20151224193000 ,17
12959850,4827550,20151224193000 ,16
12959450,4827150,20151224193000 ,28
12960050,4826950,20151224193000 ,132
12959250,4827150,20151224193000 ,47
12959550,4826650,20151224193000 ,443
12960150,4827550,20151224193000 ,12
12959450,4826750,20151224193000 ,102
12959650,4827150,20151224193000 ,125
12960450,4827250,20151224193000 ,63
12959150,4826950,20151224193000 ,23
12959850,4826750,20151224193000 ,150
12959150,4827050,20151224193000 ,31
12959750,4827150,20151224193000 ,201
12959350,4826850,20151224193000 ,90
12959350,4827150,20151224193000 ,22
12959750,4827350,20151224193000 ,110
12959250,4827050,20151224193000 ,57
12959350,4827350,20151224193000 ,36
12959850,4827750,20151224193000 ,23
12960150,4826650,20151224193000 ,26
12960250,4826850,20151224193000 ,53
12959250,4827550,20151224193000 ,7
12959850,4827250,20151224193000 ,31
12959550,4827450,20151224193000 ,11
12959850,4827150,20151224193000 ,42
12959450,4826950,20151224193000 ,51
12959750,4827850,20151224193000 ,16
12960050,4826850,20151224193000 ,46
12960250,4826650,20151224193000 ,7
12959650,4826650,20151224193000 ,520
12959650,4827750,20151224193000 ,68
12960250,4827550,20151224193000 ,28
12960050,4827750,20151224193000 ,12
12959450,4826850,20151224193000 ,148
12959650,4827550,20151224193000 ,61
12959250,4827250,20151224193000 ,27
12959650,4827250,20151224193000 ,98
12959950,4826550,20151224193000 ,16
12959350,4826650,20151224193000 ,1
12959750,4827550,20151224193000 ,21
12960050,4827550,20151224193000 ,5
12959850,4827650,20151224193000 ,23
12960150,4827350,20151224193000 ,87
12960450,4827050,20151224193000 ,128
12959350,4827050,20151224193000 ,56
12959950,4827250,20151224193000 ,59
12960250,4827150,20151224193000 ,78
12959350,4826950,20151224193000 ,84
12960150,4827150,20151224193000 ,57
12960150,4827450,20151224193000 ,13
12959550,4827750,20151224193000 ,30
12959550,4826850,20151224193000 ,77
12959650,4827850,20151224193000 ,11
12959950,4827450,20151224193000 ,3
12960350,4827050,20151224193000 ,78
12959150,4826850,20151224193000 ,1
12959150,4827250,20151224193000 ,30
12959950,4826850,20151224193000 ,147
12959750,4827450,20151224193000 ,48
12959950,4826950,20151224193000 ,116
12959450,4827450,20151224193000 ,2
12959650,4826850,20151224193000 ,216
12959750,4827050,20151224193000 ,239
12959350,4827550,20151224193000 ,33
12959650,4826550,20151224193000 ,49
12959750,4826750,20151224193000 ,529
12960350,4827250,20151224193000 ,42
12959450,4826550,20151224193000 ,5
12959350,4827450,20151224193000 ,14
12959850,4827350,20151224193000 ,93
12960150,4826850,20151224193000 ,16
12959550,4826750,20151224193000 ,28
12960350,4826950,20151224193000 ,79
12959150,4827150,20151224193000 ,15
12960050,4827150,20151224193000 ,40
12960250,4827350,20151224193000 ,93
12959650,4826750,20151224193000 ,122
12959950,4827050,20151224193000 ,17
12960050,4827650,20151224193000 ,7
12960150,4826750,20151224193000 ,23
12959450,4827350,20151224193000 ,64
12960250,4826950,20151224193000 ,151
12959550,4826950,20151224193000 ,40
12959950,4827650,20151224193000 ,23
12959550,4826550,20151224193000 ,57
12960050,4827350,20151224193000 ,92
12960150,4826950,20151224193000 ,95
12959450,4827550,20151224193000 ,16
12960350,4827150,20151224193000 ,96
12959450,4826650,20151224193000 ,135
12959750,4826950,20151224193000 ,518
12959550,4827550,20151224193000 ,17
12959750,4827250,20151224193000 ,149
12960050,4826750,20151224193000 ,42
12959150,4827450,20151224193000 ,1
12960450,4827350,20151224193000 ,108
12960450,4826950,20151224193000 ,32
12960150,4827750,20151224193000 ,2
12960250,4827650,20151224193000 ,12
12959250,4826750,20151224193000 ,1
12959650,4827350,20151224193000 ,181
12959550,4827350,20151224193000 ,51
12959850,4827050,20151224193000 ,31
12959350,4827250,20151224193000 ,15
12959950,4827550,20151224193000 ,9
12959950,4826650,20151224193000 ,53
12960050,4827050,20151224193000 ,60
12959850,4826950,20151224193000 ,169
12960450,4827450,20151224193000 ,14
12959250,4827350,20151224193000 ,61
12959450,4827650,20151224193000 ,16
12959650,4827650,20151224193000 ,52
12959950,4827350,20151224193000 ,101
12960450,4827150,20151224193000 ,241
12959350,4827650,20151224193000 ,13
12960150,4827050,20151224193000 ,48
12959650,4826950,20151224193000 ,265
12959850,4826850,20151224193000 ,232
12960050,4827250,20151224193000 ,47
12959850,4826550,20151224193000 ,11
12959850,4827450,20151224193000 ,27
12959950,4827850,20151224193000 ,2
12959250,4826950,20151224193000 ,61
12960150,4827250,20151224193000 ,56
12960050,4826650,20151224193000 ,42
12959250,4826850,20151224193000 ,88
12959150,4827350,20151224193000 ,40
12959550,4827650,20151224193000 ,16
12960350,4827350,20151224193000 ,100
12959750,4826650,20151224193000 ,144
12959650,4827450,20151224193000 ,100
12960050,4827450,20151224193000 ,7
12960050,4826550,20151224193000 ,6
12960350,4827450,20151224193000 ,27
12959350,4826750,20151224193000 ,10
12959950,4827150,20151224193000 ,48
12959450,4827250,20151224193000 ,20
12960250,4827050,20151224193000 ,50
12959650,4827050,20151224193000 ,98
12960350,4826850,20151224193000 ,90
12959750,4826550,20151224193000 ,101
12959550,4827050,20151224193000 ,21
12959750,4826850,20151224193000 ,604
12959750,4827750,20151224193000 ,20
12959950,4827750,20151224193000 ,14
12959250,4827450,20151224193000 ,14
12959850,4826650,20151224193000 ,17
12960050,4827150,20151224200000 ,57
12959950,4827750,20151224200000 ,12
12959550,4826550,20151224200000 ,44
12960050,4827750,20151224200000 ,8
12959850,4826550,20151224200000 ,5
12959450,4827750,20151224200000 ,17
12959950,4827550,20151224200000 ,5
12960050,4827550,20151224200000 ,8
12959550,4826650,20151224200000 ,385
12959450,4826850,20151224200000 ,150
12959550,4827450,20151224200000 ,13
12959250,4827050,20151224200000 ,55
12960350,4826950,20151224200000 ,66
12959350,4827550,20151224200000 ,36
12959950,4827350,20151224200000 ,86
12959250,4827550,20151224200000 ,12
12960150,4827250,20151224200000 ,55
12959650,4827250,20151224200000 ,135
12959850,4826650,20151224200000 ,18
12959950,4826750,20151224200000 ,133
12959450,4826650,20151224200000 ,90
12960150,4826650,20151224200000 ,25
12959950,4826650,20151224200000 ,64
12959950,4827250,20151224200000 ,47
12959950,4826950,20151224200000 ,109
12960250,4827550,20151224200000 ,28
12959150,4827250,20151224200000 ,25
12960150,4827150,20151224200000 ,51
12960350,4827550,20151224200000 ,15
12959550,4827050,20151224200000 ,24
12959450,4826950,20151224200000 ,55
12959950,4827150,20151224200000 ,39
12960250,4826750,20151224200000 ,26
12959450,4826750,20151224200000 ,94
12959650,4826550,20151224200000 ,41
12959750,4826950,20151224200000 ,511
12959750,4827550,20151224200000 ,15
12960150,4827350,20151224200000 ,59
12959650,4826950,20151224200000 ,295
12959650,4827750,20151224200000 ,58
12959850,4827350,20151224200000 ,98
12959250,4826950,20151224200000 ,67
12959450,4827150,20151224200000 ,22
12959550,4826850,20151224200000 ,80
12959350,4826750,20151224200000 ,7
12959450,4826550,20151224200000 ,2
12960250,4826950,20151224200000 ,157
12959350,4827250,20151224200000 ,29
12959550,4827650,20151224200000 ,14
12959250,4826850,20151224200000 ,77
12959350,4827050,20151224200000 ,62
12960350,4827150,20151224200000 ,106
12960350,4827450,20151224200000 ,31
12959750,4827850,20151224200000 ,6
12960450,4827350,20151224200000 ,95
12959450,4827050,20151224200000 ,36
12959750,4826650,20151224200000 ,118
12960350,4826850,20151224200000 ,65
12960350,4827350,20151224200000 ,96
12960350,4827250,20151224200000 ,48
12959650,4827650,20151224200000 ,48
12959650,4827050,20151224200000 ,117
12960350,4827050,20151224200000 ,69
12960450,4826950,20151224200000 ,27
12959450,4827350,20151224200000 ,59
12960150,4826850,20151224200000 ,22
12959750,4827150,20151224200000 ,192
12959150,4827350,20151224200000 ,38
12959150,4827450,20151224200000 ,2
12960050,4826850,20151224200000 ,47
12959750,4827250,20151224200000 ,146
12959550,4827850,20151224200000 ,2
12959850,4827250,20151224200000 ,31
12959250,4827450,20151224200000 ,24
12959750,4827050,20151224200000 ,229
12959550,4827550,20151224200000 ,11
12959850,4827050,20151224200000 ,42
12960050,4827450,20151224200000 ,7
12960450,4827450,20151224200000 ,12
12959350,4827150,20151224200000 ,15
12959350,4826850,20151224200000 ,97
12959750,4827450,20151224200000 ,53
12959750,4827750,20151224200000 ,32
12960150,4826750,20151224200000 ,24
12959350,4826650,20151224200000 ,1
12959750,4826550,20151224200000 ,69
12960450,4827150,20151224200000 ,180
12959650,4826850,20151224200000 ,233
12959650,4827850,20151224200000 ,9
12959950,4827650,20151224200000 ,17
12959850,4827150,20151224200000 ,49
12960050,4826550,20151224200000 ,9
12959150,4827050,20151224200000 ,28
12960050,4826950,20151224200000 ,118
12959650,4827350,20151224200000 ,194
12960350,4826750,20151224200000 ,1
12960050,4826750,20151224200000 ,40
12960250,4827150,20151224200000 ,79
12960250,4827250,20151224200000 ,59
12959950,4826550,20151224200000 ,15
12960250,4827450,20151224200000 ,42
12960250,4827050,20151224200000 ,50
12960250,4827650,20151224200000 ,9
12959350,4827450,20151224200000 ,15
12959550,4827350,20151224200000 ,44
12959450,4827450,20151224200000 ,1
12959850,4826950,20151224200000 ,158
12959150,4827150,20151224200000 ,12
12959350,4827650,20151224200000 ,13
12959450,4827250,20151224200000 ,21
12959850,4826850,20151224200000 ,227
12959750,4826750,20151224200000 ,552
12960250,4827350,20151224200000 ,108
12959750,4826850,20151224200000 ,594
12959850,4827850,20151224200000 ,18
12960150,4827050,20151224200000 ,47
12959250,4827250,20151224200000 ,18
12960050,4827250,20151224200000 ,45
12960150,4827750,20151224200000 ,6
12959750,4827350,20151224200000 ,104
12959950,4827850,20151224200000 ,5
12959550,4827750,20151224200000 ,29
12960450,4827250,20151224200000 ,66
12960050,4827050,20151224200000 ,59
12959650,4827150,20151224200000 ,122
12959850,4827450,20151224200000 ,21
12959850,4827750,20151224200000 ,18
12959950,4826850,20151224200000 ,125
12960150,4827450,20151224200000 ,25
12959250,4827350,20151224200000 ,55
12959650,4826650,20151224200000 ,515
12959150,4826950,20151224200000 ,23
12959450,4827650,20151224200000 ,13
12960450,4827050,20151224200000 ,113
12960150,4827650,20151224200000 ,5
12959250,4827150,20151224200000 ,45
12959750,4827650,20151224200000 ,59
12960050,4826650,20151224200000 ,46
12959150,4826850,20151224200000 ,2
12959650,4827550,20151224200000 ,41
12960250,4826850,20151224200000 ,44
12959850,4827650,20151224200000 ,24
12959450,4827550,20151224200000 ,10
12960050,4827350,20151224200000 ,72
12959850,4827550,20151224200000 ,12
12960050,4827650,20151224200000 ,4
12960150,4827550,20151224200000 ,9
12959650,4827450,20151224200000 ,78
12959850,4826750,20151224200000 ,138
12959950,4827050,20151224200000 ,19
12959650,4826750,20151224200000 ,115
12959550,4826950,20151224200000 ,46
12959950,4827450,20151224200000 ,9
12960250,4826650,20151224200000 ,7
12959350,4826950,20151224200000 ,99
12959350,4827350,20151224200000 ,53
12959550,4826750,20151224200000 ,28
12960150,4826950,20151224200000 ,93
12959750,4827650,20151224203000 ,62
12959650,4826950,20151224203000 ,294
12959250,4826950,20151224203000 ,48
12960150,4827650,20151224203000 ,4
12959750,4826550,20151224203000 ,76
12960150,4826950,20151224203000 ,103
12959850,4827250,20151224203000 ,38
12960350,4827550,20151224203000 ,15
12959350,4827150,20151224203000 ,24
12959750,4826650,20151224203000 ,141
12960050,4827350,20151224203000 ,71
12960150,4826550,20151224203000 ,2
12959750,4827150,20151224203000 ,196
12959750,4827050,20151224203000 ,207
12960150,4827350,20151224203000 ,55
12959750,4827750,20151224203000 ,22
12959650,4827150,20151224203000 ,101
12960150,4827750,20151224203000 ,5
12960150,4827450,20151224203000 ,22
12959250,4826850,20151224203000 ,86
12959350,4827350,20151224203000 ,59
12959550,4826850,20151224203000 ,79
12959850,4826850,20151224203000 ,207
12959950,4827150,20151224203000 ,50
12960150,4826650,20151224203000 ,19
12960450,4827150,20151224203000 ,157
12959650,4826850,20151224203000 ,220
12959550,4827750,20151224203000 ,40
12959950,4827350,20151224203000 ,82
12959650,4827750,20151224203000 ,68
12959550,4826550,20151224203000 ,44
12959650,4827050,20151224203000 ,117
12959650,4827350,20151224203000 ,219
12960350,4827250,20151224203000 ,49
12959950,4826750,20151224203000 ,153
12959550,4827050,20151224203000 ,18
12960050,4827050,20151224203000 ,65
12960350,4827050,20151224203000 ,62
12959450,4826950,20151224203000 ,42
12959650,4827650,20151224203000 ,46
12959750,4827450,20151224203000 ,57
12960250,4827150,20151224203000 ,93
12959750,4826750,20151224203000 ,514
12960250,4827350,20151224203000 ,93
12960350,4826850,20151224203000 ,78
12959250,4827250,20151224203000 ,24
12959850,4827850,20151224203000 ,21
12960350,4827450,20151224203000 ,30
12959550,4827850,20151224203000 ,1
12960350,4826950,20151224203000 ,71
12960250,4827450,20151224203000 ,45
12959350,4827250,20151224203000 ,14
12959850,4826750,20151224203000 ,132
12959650,4827850,20151224203000 ,13
12959150,4827050,20151224203000 ,31
12959450,4826750,20151224203000 ,97
12960150,4827550,20151224203000 ,12
12959650,4827450,20151224203000 ,94
12959350,4827550,20151224203000 ,39
12959550,4827450,20151224203000 ,13
12959150,4827250,20151224203000 ,28
12959350,4827050,20151224203000 ,56
12959950,4826550,20151224203000 ,15
12959550,4826750,20151224203000 ,34
12960050,4827250,20151224203000 ,41
12959750,4826950,20151224203000 ,490
12960050,4826950,20151224203000 ,131
12960150,4826850,20151224203000 ,35
12959450,4827650,20151224203000 ,22
12959450,4827050,20151224203000 ,45
12959450,4827750,20151224203000 ,14
12960350,4827650,20151224203000 ,1
12959950,4827550,20151224203000 ,9
12959350,4826850,20151224203000 ,87
12959250,4827350,20151224203000 ,49
12959250,4827550,20151224203000 ,11
12959450,4826650,20151224203000 ,103
12960450,4827450,20151224203000 ,8
12960450,4826950,20151224203000 ,36
12960050,4826750,20151224203000 ,32
12959950,4827450,20151224203000 ,8
12959950,4827850,20151224203000 ,3
12960050,4827750,20151224203000 ,16
12959850,4827750,20151224203000 ,15
12959650,4826650,20151224203000 ,473
12959850,4827350,20151224203000 ,70
12959950,4826850,20151224203000 ,137
12960250,4826950,20151224203000 ,162
12960250,4827250,20151224203000 ,66
12960150,4827050,20151224203000 ,51
12960250,4826750,20151224203000 ,34
12959150,4827350,20151224203000 ,43
12959450,4826550,20151224203000 ,3
12960250,4826650,20151224203000 ,8
12959750,4827350,20151224203000 ,131
12959750,4827850,20151224203000 ,9
12959950,4827750,20151224203000 ,14
12960050,4826550,20151224203000 ,6
12960150,4827250,20151224203000 ,55
12959450,4827450,20151224203000 ,6
12960150,4827150,20151224203000 ,50
12959550,4827350,20151224203000 ,53
12960250,4827550,20151224203000 ,34
12959150,4826950,20151224203000 ,28
12959650,4826750,20151224203000 ,109
12959850,4827450,20151224203000 ,13
12959950,4826950,20151224203000 ,130
12960050,4827450,20151224203000 ,2
12959550,4827650,20151224203000 ,21
12959650,4827250,20151224203000 ,112
12959650,4827550,20151224203000 ,44
12959950,4827650,20151224203000 ,25
12960050,4827650,20151224203000 ,5
12960350,4827150,20151224203000 ,89
12959550,4827250,20151224203000 ,1
12959550,4826950,20151224203000 ,37
12959450,4827250,20151224203000 ,19
12959850,4827150,20151224203000 ,48
12959250,4827050,20151224203000 ,63
12959750,4827550,20151224203000 ,20
12960150,4826750,20151224203000 ,29
12959350,4827450,20151224203000 ,12
12959450,4826850,20151224203000 ,130
12960250,4827650,20151224203000 ,16
12959750,4827250,20151224203000 ,145
12959850,4827550,20151224203000 ,13
12960350,4827350,20151224203000 ,97
12959550,4827550,20151224203000 ,15
12960050,4827150,20151224203000 ,48
12960250,4826850,20151224203000 ,46
12959950,4827050,20151224203000 ,13
12960450,4827250,20151224203000 ,72
12959450,4827550,20151224203000 ,19
12959850,4827650,20151224203000 ,20
12960450,4827050,20151224203000 ,100
12959750,4826850,20151224203000 ,538
12959450,4827150,20151224203000 ,21
12959850,4827050,20151224203000 ,40
12959350,4826650,20151224203000 ,3
12959250,4827450,20151224203000 ,24
12959350,4827650,20151224203000 ,13
12959950,4827250,20151224203000 ,52
12960250,4827050,20151224203000 ,52
12960050,4827550,20151224203000 ,4
12959850,4826550,20151224203000 ,9
12959650,4826550,20151224203000 ,62
12959150,4827150,20151224203000 ,9
12959550,4826650,20151224203000 ,357
12959250,4827150,20151224203000 ,31
12960450,4827350,20151224203000 ,99
12959350,4826750,20151224203000 ,5
12960050,4826650,20151224203000 ,35
12959850,4826650,20151224203000 ,27
12959950,4826650,20151224203000 ,42
12960050,4826850,20151224203000 ,36
12959350,4826950,20151224203000 ,90
12959450,4827350,20151224203000 ,54
12959850,4826950,20151224203000 ,170
12959550,4826650,20151224210000 ,338
12960150,4826950,20151224210000 ,121
12959450,4826750,20151224210000 ,95
12959450,4827550,20151224210000 ,17
12960250,4827050,20151224210000 ,40
12959450,4827250,20151224210000 ,24
12959550,4827050,20151224210000 ,24
12960250,4826750,20151224210000 ,40
12959350,4826850,20151224210000 ,79
12959450,4826650,20151224210000 ,79
12959650,4827250,20151224210000 ,107
12959250,4827250,20151224210000 ,17
12959550,4826550,20151224210000 ,47
12959950,4827050,20151224210000 ,19
12959650,4827750,20151224210000 ,50
12959550,4826750,20151224210000 ,24
12959350,4827150,20151224210000 ,16
12959550,4827450,20151224210000 ,11
12959850,4827450,20151224210000 ,15
12959250,4827550,20151224210000 ,16
12959750,4827250,20151224210000 ,111
12960150,4827350,20151224210000 ,63
12959250,4827350,20151224210000 ,66
12959750,4827050,20151224210000 ,215
12959450,4826550,20151224210000 ,6
12959650,4827550,20151224210000 ,39
12959650,4827850,20151224210000 ,24
12959650,4826850,20151224210000 ,202
12959150,4827350,20151224210000 ,43
12960050,4826750,20151224210000 ,37
12960150,4827750,20151224210000 ,3
12960250,4827550,20151224210000 ,25
12959650,4827350,20151224210000 ,161
12960150,4826850,20151224210000 ,34
12960450,4826950,20151224210000 ,31
12959350,4827050,20151224210000 ,70
12959950,4826950,20151224210000 ,111
12959250,4827150,20151224210000 ,33
12959550,4827550,20151224210000 ,15
12960350,4827050,20151224210000 ,65
12959450,4827350,20151224210000 ,62
12960050,4826950,20151224210000 ,136
12960150,4827550,20151224210000 ,8
12960450,4827050,20151224210000 ,110
12960350,4827450,20151224210000 ,31
12959750,4827550,20151224210000 ,16
12960050,4827250,20151224210000 ,42
12959350,4826750,20151224210000 ,9
12959650,4826750,20151224210000 ,114
12960250,4827350,20151224210000 ,91
12959950,4827350,20151224210000 ,67
12959950,4827750,20151224210000 ,15
12960250,4827650,20151224210000 ,10
12960250,4826850,20151224210000 ,68
12959650,4827450,20151224210000 ,91
12960150,4827150,20151224210000 ,57
12960450,4827250,20151224210000 ,69
12959750,4826950,20151224210000 ,468
12960250,4827450,20151224210000 ,51
12960450,4827450,20151224210000 ,26
12960150,4827050,20151224210000 ,64
12960050,4827450,20151224210000 ,7
12959750,4827650,20151224210000 ,64
12959250,4827050,20151224210000 ,68
12959650,4826650,20151224210000 ,423
12959850,4827550,20151224210000 ,5
12959550,4827750,20151224210000 ,35
12959350,4827550,20151224210000 ,42
12959850,4827150,20151224210000 ,26
12960150,4826750,20151224210000 ,20
12960350,4827250,20151224210000 ,70
12959250,4826850,20151224210000 ,72
12959850,4826750,20151224210000 ,138
12959950,4827450,20151224210000 ,3
12959250,4827450,20151224210000 ,20
12960050,4827650,20151224210000 ,5
12959850,4826850,20151224210000 ,198
12959750,4827350,20151224210000 ,104
12960150,4826550,20151224210000 ,1
12960450,4827150,20151224210000 ,168
12960050,4826850,20151224210000 ,49
12960250,4827150,20151224210000 ,93
12960350,4826950,20151224210000 ,76
12959350,4826650,20151224210000 ,3
